,hid,rlid,admin1,admin2,hh_size
6439,,,51,041,2
6440,,,51,810,2
6441,,,51,590,3
6442,,,51,740,1
6443,,,51,059,1
6444,,,51,107,2
6445,,,51,760,1
6446,,,51,071,3
6447,,,51,540,3
6448,,,51,105,2
6449,,,51,001,2
6450,,,51,510,5
6451,,,51,059,2
6452,,,51,161,2
6453,,,51,740,1
6454,,,51,510,1
6455,,,51,650,1
6456,,,51,071,1
6457,,,51,143,1
6458,,,51,013,1
6459,,,51,041,1
6460,,,51,059,2
6461,,,51,137,1
6462,,,51,127,1
6463,,,51,161,1
6464,,,51,660,1
6465,,,51,059,2
6466,,,51,107,3
6467,,,51,510,1
6468,,,51,750,2
6469,,,51,099,2
6470,,,51,800,1
6471,,,51,003,9
6472,,,51,710,3
6473,,,51,087,1
6474,,,51,153,2
6475,,,51,700,1
6476,,,51,059,1
6477,,,51,199,1
6478,,,51,087,1
6479,,,51,161,1
6480,,,51,121,1
6481,,,51,143,1
6482,,,51,175,1
6483,,,51,810,1
6484,,,51,590,1
6485,,,51,179,5
6486,,,51,550,1
6487,,,51,810,1
6488,,,51,015,3
6489,,,51,740,2
6490,,,51,830,1
6491,,,51,085,2
6492,,,51,059,4
6493,,,51,700,1
6494,,,51,760,1
6495,,,51,670,2
6496,,,51,173,2
6497,,,51,530,2
6498,,,51,171,2
6499,,,51,650,1
6500,,,51,059,1
6501,,,51,121,1
6502,,,51,083,1
6503,,,51,013,1
6504,,,51,009,3
6505,,,51,195,3
6506,,,51,107,3
6507,,,51,059,2
6508,,,51,059,3
6509,,,51,710,2
6510,,,51,089,5
6511,,,51,760,1
6512,,,51,760,2
6513,,,51,810,2
6514,,,51,059,2
6515,,,51,700,1
6516,,,51,041,1
6517,,,51,013,1
6518,,,51,770,1
6519,,,51,760,1
6520,,,51,059,1
6521,,,51,019,2
6522,,,51,117,2
6523,,,51,059,1
6524,,,51,161,1
6525,,,51,013,5
6526,,,51,810,2
6527,,,51,107,2
6528,,,51,087,2
6529,,,51,013,1
6530,,,51,087,1
6531,,,51,810,2
6532,,,51,810,1
6533,,,51,830,3
6534,,,51,059,3
6535,,,51,171,2
6536,,,51,059,2
6537,,,51,161,2
6538,,,51,059,1
6539,,,51,153,2
6540,,,51,075,2
6541,,,51,153,1
6542,,,51,710,2
6543,,,51,059,1
6544,,,51,700,2
6545,,,51,810,1
6546,,,51,061,1
6547,,,51,083,5
6548,,,51,550,3
6549,,,51,117,1
6550,,,51,179,1
6551,,,51,177,1
6552,,,51,019,2
6553,,,51,510,2
6554,,,51,013,1
6555,,,51,650,1
6556,,,51,059,4
6557,,,51,121,1
6558,,,51,033,1
6559,,,51,003,1
6560,,,51,059,2
6561,,,51,011,2
6562,,,51,670,5
6563,,,51,067,2
6564,,,51,700,2
6565,,,51,001,2
6566,,,51,059,2
6567,,,51,161,1
6568,,,51,161,2
6569,,,51,013,1
6570,,,51,013,1
6571,,,51,013,1
6572,,,51,059,4
6573,,,51,153,1
6574,,,51,760,1
6575,,,51,041,2
6576,,,51,770,1
6577,,,51,161,5
6578,,,51,059,1
6579,,,51,710,3
6580,,,51,199,1
6581,,,51,059,1
6582,,,51,670,1
6583,,,51,087,2
6584,,,51,177,2
6585,,,51,143,1
6586,,,51,013,1
6587,,,51,730,1
6588,,,51,650,2
6589,,,51,059,3
6590,,,51,540,1
6591,,,51,041,1
6592,,,51,059,2
6593,,,51,095,1
6594,,,51,760,1
6595,,,51,057,5
6596,,,51,800,1
6597,,,51,107,2
6598,,,51,107,1
6599,,,51,800,3
6600,,,51,760,1
6601,,,51,177,2
6602,,,51,079,2
6603,,,51,163,2
6604,,,51,187,1
6605,,,51,013,2
6606,,,51,179,1
6607,,,51,127,3
6608,,,51,830,2
6609,,,51,145,1
6610,,,51,760,2
6611,,,51,153,2
6612,,,51,760,1
6613,,,51,153,1
6614,,,51,059,3
6615,,,51,810,1
6616,,,51,041,2
6617,,,51,013,1
6618,,,51,510,4
6619,,,51,059,4
6620,,,51,067,2
6621,,,51,650,3
6622,,,51,013,2
6623,,,51,760,2
6624,,,51,179,2
6625,,,51,085,1
6626,,,51,179,2
6627,,,51,161,1
6628,,,51,013,1
6629,,,51,023,3
6630,,,51,145,1
6631,,,51,013,2
6632,,,51,059,2
6633,,,51,107,2
6634,,,51,810,1
6635,,,51,013,2
6636,,,51,013,2
6637,,,51,041,2
6638,,,51,047,1
6639,,,51,710,7
6640,,,51,013,2
6641,,,51,195,1
6642,,,51,059,2
6643,,,51,087,1
6644,,,51,079,3
6645,,,51,131,2
6646,,,51,059,2
6647,,,51,550,3
6648,,,51,121,2
6649,,,51,730,1
6650,,,51,107,2
6651,,,51,015,1
6652,,,51,087,1
6653,,,51,085,1
6654,,,51,620,1
6655,,,51,005,1
6656,,,51,153,1
6657,,,51,169,3
6658,,,51,177,1
6659,,,51,650,1
6660,,,51,550,3
6661,,,51,710,1
6662,,,51,105,3
6663,,,51,013,4
6664,,,51,710,1
6665,,,51,009,2
6666,,,51,550,1
6667,,,51,141,4
6668,,,51,810,3
6669,,,51,685,3
6670,,,51,121,6
6671,,,51,089,2
6672,,,51,685,1
6673,,,51,155,2
6674,,,51,059,5
6675,,,51,810,2
6676,,,51,810,2
6677,,,51,009,2
6678,,,51,011,1
6679,,,51,830,1
6680,,,51,107,1
6681,,,51,550,2
6682,,,51,195,4
6683,,,51,810,1
6684,,,51,630,3
6685,,,51,051,1
6686,,,51,143,2
6687,,,51,059,3
6688,,,51,125,2
6689,,,51,161,2
6690,,,51,199,1
6691,,,51,199,2
6692,,,51,019,1
6693,,,51,087,4
6694,,,51,059,2
6695,,,51,760,1
6696,,,51,083,2
6697,,,51,043,1
6698,,,51,550,1
6699,,,51,059,1
6700,,,51,073,3
6701,,,51,047,2
6702,,,51,840,1
6703,,,51,147,2
6704,,,51,700,1
6705,,,51,023,2
6706,,,51,770,1
6707,,,51,059,1
6708,,,51,810,5
6709,,,51,049,2
6710,,,51,810,1
6711,,,51,710,2
6712,,,51,107,1
6713,,,51,089,2
6714,,,51,059,1
6715,,,51,790,1
6716,,,51,059,2
6717,,,51,740,1
6718,,,51,660,1
6719,,,51,620,1
6720,,,51,510,2
6721,,,51,093,1
6722,,,51,143,3
6723,,,51,059,1
6724,,,51,710,2
6725,,,51,595,3
6726,,,51,069,2
6727,,,51,157,2
6728,,,51,059,2
6729,,,51,550,2
6730,,,51,089,3
6731,,,51,087,1
6732,,,51,107,1
6733,,,51,550,2
6734,,,51,710,2
6735,,,51,125,1
6736,,,51,760,1
6737,,,51,059,1
6738,,,51,770,3
6739,,,51,650,4
6740,,,51,095,1
6741,,,51,700,1
6742,,,51,550,2
6743,,,51,810,3
6744,,,51,087,3
6745,,,51,179,1
6746,,,51,680,1
6747,,,51,810,1
6748,,,51,087,1
6749,,,51,041,1
6750,,,51,085,1
6751,,,51,550,2
6752,,,51,015,2
6753,,,51,760,2
6754,,,51,173,1
6755,,,51,143,3
6756,,,51,179,1
6757,,,51,165,2
6758,,,51,035,4
6759,,,51,041,1
6760,,,51,173,1
6761,,,51,775,1
6762,,,51,147,1
6763,,,51,153,1
6764,,,51,107,2
6765,,,51,760,1
6766,,,51,067,1
6767,,,51,810,3
6768,,,51,159,2
6769,,,51,149,1
6770,,,51,035,2
6771,,,51,121,1
6772,,,51,033,1
6773,,,51,031,3
6774,,,51,530,2
6775,,,51,810,3
6776,,,51,087,3
6777,,,51,107,4
6778,,,51,059,2
6779,,,51,059,1
6780,,,51,810,4
6781,,,51,760,2
6782,,,51,093,4
6783,,,51,830,2
6784,,,51,009,1
6785,,,51,003,3
6786,,,51,083,4
6787,,,51,165,1
6788,,,51,059,2
6789,,,51,153,2
6790,,,51,023,3
6791,,,51,099,1
6792,,,51,810,1
6793,,,51,820,1
6794,,,51,700,3
6795,,,51,810,1
6796,,,51,083,6
6797,,,51,177,2
6798,,,51,153,4
6799,,,51,710,4
6800,,,51,710,1
6801,,,51,087,2
6802,,,51,013,4
6803,,,51,109,1
6804,,,51,810,2
6805,,,51,680,5
6806,,,51,153,4
6807,,,51,059,2
6808,,,51,810,1
6809,,,51,169,4
6810,,,51,087,3
6811,,,51,141,1
6812,,,51,041,2
6813,,,51,810,1
6814,,,51,770,1
6815,,,51,179,1
6816,,,51,135,2
6817,,,51,059,4
6818,,,51,059,1
6819,,,51,153,3
6820,,,51,173,2
6821,,,51,770,2
6822,,,51,059,2
6823,,,51,059,2
6824,,,51,810,2
6825,,,51,119,1
6826,,,51,810,2
6827,,,51,650,1
6828,,,51,041,2
6829,,,51,147,2
6830,,,51,059,6
6831,,,51,035,1
6832,,,51,083,4
6833,,,51,059,2
6834,,,51,087,2
6835,,,51,810,1
6836,,,51,710,4
6837,,,51,191,1
6838,,,51,059,2
6839,,,51,143,3
6840,,,51,810,1
6841,,,51,680,1
6842,,,51,069,1
6843,,,51,041,3
6844,,,51,185,2
6845,,,51,810,2
6846,,,51,067,1
6847,,,51,770,2
6848,,,51,061,2
6849,,,51,660,2
6850,,,51,121,1
6851,,,51,041,2
6852,,,51,083,1
6853,,,51,810,2
6854,,,51,059,3
6855,,,51,065,1
6856,,,51,153,1
6857,,,51,093,2
6858,,,51,740,1
6859,,,51,760,2
6860,,,51,087,1
6861,,,51,750,4
6862,,,51,195,4
6863,,,51,177,2
6864,,,51,165,2
6865,,,51,510,1
6866,,,51,013,1
6867,,,51,059,1
6868,,,51,770,1
6869,,,51,175,4
6870,,,51,163,2
6871,,,51,810,1
6872,,,51,059,1
6873,,,51,035,2
6874,,,51,153,2
6875,,,51,003,1
6876,,,51,059,2
6877,,,51,760,1
6878,,,51,035,1
6879,,,51,163,1
6880,,,51,041,1
6881,,,51,023,1
6882,,,51,077,2
6883,,,51,810,1
6884,,,51,590,1
6885,,,51,087,2
6886,,,51,155,1
6887,,,51,161,2
6888,,,51,059,2
6889,,,51,710,2
6890,,,51,087,1
6891,,,51,181,2
6892,,,51,013,2
6893,,,51,185,1
6894,,,51,550,2
6895,,,51,059,2
6896,,,51,037,3
6897,,,51,191,2
6898,,,51,067,2
6899,,,51,163,2
6900,,,51,041,2
6901,,,51,153,2
6902,,,51,059,3
6903,,,51,133,1
6904,,,51,009,1
6905,,,51,093,1
6906,,,51,059,1
6907,,,51,089,1
6908,,,51,680,2
6909,,,51,163,2
6910,,,51,153,1
6911,,,51,700,2
6912,,,51,191,1
6913,,,51,145,2
6914,,,51,770,1
6915,,,51,087,2
6916,,,51,117,1
6917,,,51,143,2
6918,,,51,131,1
6919,,,51,041,1
6920,,,51,177,1
6921,,,51,069,2
6922,,,51,041,1
6923,,,51,059,1
6924,,,51,095,1
6925,,,51,013,1
6926,,,51,059,1
6927,,,51,059,3
6928,,,51,035,3
6929,,,51,700,3
6930,,,51,133,1
6931,,,51,059,2
6932,,,51,590,3
6933,,,51,067,1
6934,,,51,059,2
6935,,,51,041,2
6936,,,51,109,1
6937,,,51,059,1
6938,,,51,710,2
6939,,,51,650,2
6940,,,51,041,2
6941,,,51,137,1
6942,,,51,059,2
6943,,,51,087,1
6944,,,51,810,1
6945,,,51,191,2
6946,,,51,029,3
6947,,,51,003,4
6948,,,51,121,1
6949,,,51,109,2
6950,,,51,550,3
6951,,,51,087,2
6952,,,51,177,2
6953,,,51,059,2
6954,,,51,550,1
6955,,,51,680,2
6956,,,51,059,2
6957,,,51,680,1
6958,,,51,013,1
6959,,,51,630,2
6960,,,51,840,1
6961,,,51,087,2
6962,,,51,540,1
6963,,,51,185,1
6964,,,51,059,3
6965,,,51,059,4
6966,,,51,059,1
6967,,,51,510,2
6968,,,51,059,1
6969,,,51,730,2
6970,,,51,710,3
6971,,,51,810,2
6972,,,51,179,1
6973,,,51,107,2
6974,,,51,107,1
6975,,,51,510,2
6976,,,51,085,1
6977,,,51,059,2
6978,,,51,059,1
6979,,,51,760,2
6980,,,51,640,1
6981,,,51,810,1
6982,,,51,041,2
6983,,,51,059,2
6984,,,51,059,2
6985,,,51,101,1
6986,,,51,085,1
6987,,,51,107,1
6988,,,51,800,4
6989,,,51,059,2
6990,,,51,810,2
6991,,,51,710,1
6992,,,51,153,2
6993,,,51,760,2
6994,,,51,810,1
6995,,,51,107,1
6996,,,51,167,2
6997,,,51,089,5
6998,,,51,177,5
6999,,,51,087,1
7000,,,51,107,2
7001,,,51,510,1
7002,,,51,003,5
7003,,,51,199,1
7004,,,51,141,2
7005,,,51,107,1
7006,,,51,153,1
7007,,,51,071,1
7008,,,51,710,4
7009,,,51,153,1
7010,,,51,041,1
7011,,,51,179,3
7012,,,51,087,1
7013,,,51,003,1
7014,,,51,760,1
7015,,,51,107,1
7016,,,51,530,3
7017,,,51,550,1
7018,,,51,085,1
7019,,,51,550,1
7020,,,51,059,3
7021,,,51,107,2
7022,,,51,059,2
7023,,,51,161,2
7024,,,51,650,1
7025,,,51,027,2
7026,,,51,121,3
7027,,,51,059,1
7028,,,51,067,3
7029,,,51,710,1
7030,,,51,087,6
7031,,,51,153,1
7032,,,51,810,2
7033,,,51,093,4
7034,,,51,059,2
7035,,,51,031,1
7036,,,51,047,2
7037,,,51,085,2
7038,,,51,023,3
7039,,,51,093,2
7040,,,51,810,1
7041,,,51,678,2
7042,,,51,710,1
7043,,,51,095,2
7044,,,51,041,2
7045,,,51,059,2
7046,,,51,121,2
7047,,,51,650,1
7048,,,51,740,1
7049,,,51,145,1
7050,,,51,001,2
7051,,,51,059,2
7052,,,51,059,3
7053,,,51,087,3
7054,,,51,510,3
7055,,,51,153,2
7056,,,51,161,2
7057,,,51,800,2
7058,,,51,153,1
7059,,,51,067,2
7060,,,51,095,6
7061,,,51,067,2
7062,,,51,550,1
7063,,,51,735,2
7064,,,51,041,1
7065,,,51,041,1
7066,,,51,550,1
7067,,,51,600,2
7068,,,51,550,2
7069,,,51,107,2
7070,,,51,107,5
7071,,,51,059,1
7072,,,51,041,1
7073,,,51,087,1
7074,,,51,059,1
7075,,,51,173,2
7076,,,51,153,1
7077,,,51,031,1
7078,,,51,550,2
7079,,,51,069,1
7080,,,51,810,2
7081,,,51,047,1
7082,,,51,179,1
7083,,,51,740,3
7084,,,51,011,1
7085,,,51,041,2
7086,,,51,740,1
7087,,,51,177,1
7088,,,51,059,2
7089,,,51,710,2
7090,,,51,143,2
7091,,,51,740,2
7092,,,51,810,1
7093,,,51,107,1
7094,,,51,740,3
7095,,,51,760,4
7096,,,51,177,1
7097,,,51,033,2
7098,,,51,590,1
7099,,,51,059,2
7100,,,51,800,2
7101,,,51,019,2
7102,,,51,179,4
7103,,,51,650,4
7104,,,51,177,2
7105,,,51,800,1
7106,,,51,177,2
7107,,,51,810,3
7108,,,51,023,1
7109,,,51,510,1
7110,,,51,810,1
7111,,,51,710,1
7112,,,51,125,2
7113,,,51,650,4
7114,,,51,161,1
7115,,,51,193,1
7116,,,51,041,1
7117,,,51,179,1
7118,,,51,097,1
7119,,,51,059,1
7120,,,51,041,1
7121,,,51,179,1
7122,,,51,097,1
7123,,,51,093,1
7124,,,51,550,2
7125,,,51,153,2
7126,,,51,099,1
7127,,,51,550,1
7128,,,51,059,1
7129,,,51,059,1
7130,,,51,510,2
7131,,,51,175,1
7132,,,51,550,3
7133,,,51,710,2
7134,,,51,760,3
7135,,,51,177,2
7136,,,51,021,2
7137,,,51,085,2
7138,,,51,155,1
7139,,,51,121,2
7140,,,51,161,4
7141,,,51,760,1
7142,,,51,820,3
7143,,,51,107,1
7144,,,51,171,1
7145,,,51,600,1
7146,,,51,710,1
7147,,,51,810,1
7148,,,51,700,2
7149,,,51,810,3
7150,,,51,760,1
7151,,,51,800,2
7152,,,51,149,1
7153,,,51,013,1
7154,,,51,107,1
7155,,,51,059,2
7156,,,51,590,2
7157,,,51,810,4
7158,,,51,710,1
7159,,,51,003,1
7160,,,51,135,1
7161,,,51,730,2
7162,,,51,061,3
7163,,,51,590,1
7164,,,51,155,1
7165,,,51,153,3
7166,,,51,700,3
7167,,,51,710,2
7168,,,51,171,1
7169,,,51,015,1
7170,,,51,061,1
7171,,,51,013,1
7172,,,51,810,1
7173,,,51,540,2
7174,,,51,003,3
7175,,,51,027,2
7176,,,51,041,2
7177,,,51,059,2
7178,,,51,059,2
7179,,,51,171,2
7180,,,51,710,2
7181,,,51,678,2
7182,,,51,059,1
7183,,,51,059,3
7184,,,51,003,3
7185,,,51,059,2
7186,,,51,650,2
7187,,,51,013,1
7188,,,51,063,1
7189,,,51,059,2
7190,,,51,009,3
7191,,,51,510,3
7192,,,51,153,4
7193,,,51,059,3
7194,,,51,107,1
7195,,,51,059,2
7196,,,51,191,3
7197,,,51,550,2
7198,,,51,059,1
7199,,,51,107,2
7200,,,51,085,1
7201,,,51,107,1
7202,,,51,600,2
7203,,,51,153,1
7204,,,51,175,2
7205,,,51,153,1
7206,,,51,153,1
7207,,,51,740,2
7208,,,51,059,2
7209,,,51,760,1
7210,,,51,103,1
7211,,,51,760,2
7212,,,51,019,2
7213,,,51,145,3
7214,,,51,015,1
7215,,,51,153,2
7216,,,51,059,2
7217,,,51,700,2
7218,,,51,121,2
7219,,,51,810,2
7220,,,51,760,2
7221,,,51,013,1
7222,,,51,510,2
7223,,,51,069,2
7224,,,51,179,6
7225,,,51,760,1
7226,,,51,760,1
7227,,,51,163,1
7228,,,51,021,1
7229,,,51,595,2
7230,,,51,121,1
7231,,,51,510,2
7232,,,51,810,1
7233,,,51,059,3
7234,,,51,670,1
7235,,,51,820,1
7236,,,51,760,1
7237,,,51,810,2
7238,,,51,069,1
7239,,,51,199,1
7240,,,51,041,2
7241,,,51,760,2
7242,,,51,810,1
7243,,,51,109,4
7244,,,51,810,2
7245,,,51,059,2
7246,,,51,760,1
7247,,,51,059,3
7248,,,51,111,1
7249,,,51,153,1
7250,,,51,103,1
7251,,,51,810,1
7252,,,51,015,2
7253,,,51,650,2
7254,,,51,033,2
7255,,,51,065,1
7256,,,51,015,1
7257,,,51,730,2
7258,,,51,181,2
7259,,,51,171,2
7260,,,51,710,4
7261,,,51,043,4
7262,,,51,059,2
7263,,,51,165,2
7264,,,51,740,2
7265,,,51,179,1
7266,,,51,139,4
7267,,,51,059,2
7268,,,51,087,1
7269,,,51,093,4
7270,,,51,700,1
7271,,,51,013,6
7272,,,51,810,1
7273,,,51,033,4
7274,,,51,630,1
7275,,,51,670,2
7276,,,51,660,1
7277,,,51,177,3
7278,,,51,107,2
7279,,,51,740,3
7280,,,51,059,1
7281,,,51,059,1
7282,,,51,087,1
7283,,,51,105,2
7284,,,51,191,1
7285,,,51,087,1
7286,,,51,147,1
7287,,,51,177,1
7288,,,51,059,2
7289,,,51,683,2
7290,,,51,107,1
7291,,,51,710,1
7292,,,51,810,2
7293,,,51,820,1
7294,,,51,700,3
7295,,,51,620,2
7296,,,51,161,5
7297,,,51,683,4
7298,,,51,023,2
7299,,,51,177,1
7300,,,51,067,1
7301,,,51,650,2
7302,,,51,059,1
7303,,,51,003,1
7304,,,51,510,2
7305,,,51,700,1
7306,,,51,041,2
7307,,,51,069,4
7308,,,51,059,1
7309,,,51,059,1
7310,,,51,760,1
7311,,,51,710,1
7312,,,51,119,1
7313,,,51,107,1
7314,,,51,800,1
7315,,,51,087,1
7316,,,51,033,4
7317,,,51,145,2
7318,,,51,059,2
7319,,,51,800,1
7320,,,51,710,2
7321,,,51,810,2
7322,,,51,179,1
7323,,,51,199,2
7324,,,51,059,1
7325,,,51,810,1
7326,,,51,540,1
7327,,,51,740,2
7328,,,51,083,1
7329,,,51,059,1
7330,,,51,510,1
7331,,,51,085,1
7332,,,51,650,1
7333,,,51,121,3
7334,,,51,041,1
7335,,,51,710,1
7336,,,51,059,1
7337,,,51,041,3
7338,,,51,810,2
7339,,,51,041,2
7340,,,51,540,1
7341,,,51,195,2
7342,,,51,810,2
7343,,,51,087,3
7344,,,51,810,3
7345,,,51,810,1
7346,,,51,027,1
7347,,,51,550,1
7348,,,51,770,1
7349,,,51,107,2
7350,,,51,810,3
7351,,,51,161,1
7352,,,51,770,1
7353,,,51,059,1
7354,,,51,013,2
7355,,,51,059,2
7356,,,51,067,5
7357,,,51,760,2
7358,,,51,810,1
7359,,,51,069,2
7360,,,51,087,8
7361,,,51,155,1
7362,,,51,700,2
7363,,,51,183,2
7364,,,51,177,1
7365,,,51,155,2
7366,,,51,660,2
7367,,,51,161,1
7368,,,51,019,2
7369,,,51,067,3
7370,,,51,153,1
7371,,,51,760,1
7372,,,51,061,1
7373,,,51,107,2
7374,,,51,107,2
7375,,,51,059,1
7376,,,51,199,3
7377,,,51,710,1
7378,,,51,680,2
7379,,,51,069,2
7380,,,51,165,2
7381,,,51,013,2
7382,,,51,087,3
7383,,,51,700,2
7384,,,51,103,3
7385,,,51,031,1
7386,,,51,810,2
7387,,,51,770,1
7388,,,51,810,1
7389,,,51,710,1
7390,,,51,153,1
7391,,,51,061,2
7392,,,51,710,1
7393,,,51,085,1
7394,,,51,700,2
7395,,,51,059,3
7396,,,51,075,2
7397,,,51,740,2
7398,,,51,059,2
7399,,,51,015,1
7400,,,51,121,2
7401,,,51,179,2
7402,,,51,800,1
7403,,,51,013,1
7404,,,51,059,1
7405,,,51,053,2
7406,,,51,760,2
7407,,,51,179,2
7408,,,51,179,3
7409,,,51,061,2
7410,,,51,087,2
7411,,,51,750,1
7412,,,51,161,3
7413,,,51,083,1
7414,,,51,059,1
7415,,,51,199,3
7416,,,51,013,2
7417,,,51,710,1
7418,,,51,107,1
7419,,,51,059,2
7420,,,51,059,1
7421,,,51,065,1
7422,,,51,015,1
7423,,,51,087,2
7424,,,51,041,2
7425,,,51,155,1
7426,,,51,193,3
7427,,,51,095,1
7428,,,51,139,4
7429,,,51,085,2
7430,,,51,680,2
7431,,,51,550,2
7432,,,51,179,3
7433,,,51,760,1
7434,,,51,121,1
7435,,,51,059,1
7436,,,51,105,4
7437,,,51,161,1
7438,,,51,137,5
7439,,,51,031,1
7440,,,51,137,1
7441,,,51,107,1
7442,,,51,095,2
7443,,,51,760,1
7444,,,51,093,1
7445,,,51,013,2
7446,,,51,013,2
7447,,,51,041,3
7448,,,51,023,1
7449,,,51,710,1
7450,,,51,650,3
7451,,,51,770,2
7452,,,51,069,5
7453,,,51,059,2
7454,,,51,059,2
7455,,,51,810,2
7456,,,51,650,1
7457,,,51,117,1
7458,,,51,087,3
7459,,,51,059,3
7460,,,51,059,1
7461,,,51,107,1
7462,,,51,540,1
7463,,,51,087,1
7464,,,51,153,1
7465,,,51,810,1
7466,,,51,031,2
7467,,,51,153,1
7468,,,51,029,2
7469,,,51,179,4
7470,,,51,165,1
7471,,,51,063,1
7472,,,51,013,2
7473,,,51,550,3
7474,,,51,093,2
7475,,,51,121,1
7476,,,51,167,1
7477,,,51,013,1
7478,,,51,810,1
7479,,,51,650,1
7480,,,51,057,3
7481,,,51,015,1
7482,,,51,013,1
7483,,,51,153,1
7484,,,51,041,3
7485,,,51,760,1
7486,,,51,800,1
7487,,,51,153,2
7488,,,51,121,3
7489,,,51,087,1
7490,,,51,009,1
7491,,,51,137,1
7492,,,51,810,2
7493,,,51,069,2
7494,,,51,107,1
7495,,,51,067,3
7496,,,51,540,1
7497,,,51,670,1
7498,,,51,133,1
7499,,,51,121,2
7500,,,51,143,1
7501,,,51,127,1
7502,,,51,650,2
7503,,,51,015,1
7504,,,51,510,4
7505,,,51,119,1
7506,,,51,550,1
7507,,,51,810,2
7508,,,51,700,2
7509,,,51,197,1
7510,,,51,041,2
7511,,,51,059,5
7512,,,51,107,3
7513,,,51,710,2
7514,,,51,059,1
7515,,,51,001,2
7516,,,51,059,1
7517,,,51,059,1
7518,,,51,135,2
7519,,,51,047,2
7520,,,51,153,2
7521,,,51,760,1
7522,,,51,087,2
7523,,,51,810,1
7524,,,51,770,1
7525,,,51,059,3
7526,,,51,059,1
7527,,,51,810,1
7528,,,51,195,1
7529,,,51,041,1
7530,,,51,700,2
7531,,,51,153,5
7532,,,51,059,1
7533,,,51,770,1
7534,,,51,680,1
7535,,,51,149,1
7536,,,51,085,1
7537,,,51,029,1
7538,,,51,650,1
7539,,,51,053,3
7540,,,51,700,6
7541,,,51,149,1
7542,,,51,059,1
7543,,,51,153,3
7544,,,51,810,2
7545,,,51,107,2
7546,,,51,650,1
7547,,,51,041,1
7548,,,51,013,3
7549,,,51,107,1
7550,,,51,810,1
7551,,,51,187,1
7552,,,51,107,3
7553,,,51,143,2
7554,,,51,510,1
7555,,,51,153,4
7556,,,51,015,2
7557,,,51,031,2
7558,,,51,063,1
7559,,,51,059,1
7560,,,51,145,2
7561,,,51,165,2
7562,,,51,161,1
7563,,,51,770,2
7564,,,51,153,3
7565,,,51,013,2
7566,,,51,121,4
7567,,,51,171,2
7568,,,51,013,1
7569,,,51,067,1
7570,,,51,087,1
7571,,,51,107,3
7572,,,51,680,5
7573,,,51,710,2
7574,,,51,810,3
7575,,,51,069,2
7576,,,51,087,1
7577,,,51,049,3
7578,,,51,059,1
7579,,,51,059,2
7580,,,51,139,4
7581,,,51,153,1
7582,,,51,700,3
7583,,,51,191,5
7584,,,51,700,1
7585,,,51,059,2
7586,,,51,760,2
7587,,,51,061,2
7588,,,51,125,2
7589,,,51,177,2
7590,,,51,107,3
7591,,,51,775,2
7592,,,51,800,3
7593,,,51,735,1
7594,,,51,710,1
7595,,,51,087,1
7596,,,51,810,1
7597,,,51,087,1
7598,,,51,059,3
7599,,,51,109,2
7600,,,51,760,1
7601,,,51,165,1
7602,,,51,059,1
7603,,,51,107,2
7604,,,51,680,1
7605,,,51,700,1
7606,,,51,059,3
7607,,,51,059,2
7608,,,51,019,3
7609,,,51,810,3
7610,,,51,059,1
7611,,,51,059,1
7612,,,51,187,1
7613,,,51,059,1
7614,,,51,155,2
7615,,,51,153,1
7616,,,51,109,2
7617,,,51,510,2
7618,,,51,650,1
7619,,,51,161,1
7620,,,51,059,2
7621,,,51,680,1
7622,,,51,061,1
7623,,,51,053,2
7624,,,51,770,1
7625,,,51,153,1
7626,,,51,087,1
7627,,,51,740,1
7628,,,51,700,3
7629,,,51,775,2
7630,,,51,167,1
7631,,,51,059,1
7632,,,51,810,1
7633,,,51,550,1
7634,,,51,131,3
7635,,,51,093,1
7636,,,51,059,1
7637,,,51,059,2
7638,,,51,041,2
7639,,,51,700,2
7640,,,51,187,1
7641,,,51,540,1
7642,,,51,800,1
7643,,,51,095,1
7644,,,51,031,1
7645,,,51,065,1
7646,,,51,590,1
7647,,,51,031,1
7648,,,51,069,4
7649,,,51,107,1
7650,,,51,057,2
7651,,,51,710,1
7652,,,51,059,2
7653,,,51,510,1
7654,,,51,161,1
7655,,,51,053,1
7656,,,51,179,1
7657,,,51,059,2
7658,,,51,073,1
7659,,,51,067,3
7660,,,51,810,1
7661,,,51,059,1
7662,,,51,089,3
7663,,,51,660,1
7664,,,51,810,3
7665,,,51,510,1
7666,,,51,121,1
7667,,,51,109,4
7668,,,51,121,1
7669,,,51,760,1
7670,,,51,059,2
7671,,,51,041,2
7672,,,51,089,1
7673,,,51,069,1
7674,,,51,107,2
7675,,,51,810,2
7676,,,51,087,2
7677,,,51,087,5
7678,,,51,121,1
7679,,,51,019,1
7680,,,51,059,1
7681,,,51,161,1
7682,,,51,005,1
7683,,,51,760,3
7684,,,51,175,1
7685,,,51,087,2
7686,,,51,175,1
7687,,,51,510,2
7688,,,51,117,2
7689,,,51,075,1
7690,,,51,177,3
7691,,,51,191,2
7692,,,51,810,3
7693,,,51,003,2
7694,,,51,013,2
7695,,,51,710,2
7696,,,51,059,3
7697,,,51,550,2
7698,,,51,085,1
7699,,,51,107,2
7700,,,51,760,1
7701,,,51,035,2
7702,,,51,740,1
7703,,,51,810,1
7704,,,51,700,1
7705,,,51,087,2
7706,,,51,107,1
7707,,,51,059,3
7708,,,51,143,2
